strategy_code,future_id,region,time_period,difference_variable,variable_value_baseline,variable_value_pathway,difference_value,variable,value
PFLO:NDC,0,libya,0,pop_unimproved_rural,912886.6848002078,912886.6848002078,0.0,cb:wali:technical_cost:sanitation:unimp_rural,0.0
PFLO:NDC,0,libya,1,pop_unimproved_rural,911362.9869540987,911362.9869540987,0.0,cb:wali:technical_cost:sanitation:unimp_rural,0.0
PFLO:NDC,0,libya,2,pop_unimproved_rural,911288.4660710661,911288.4660710661,0.0,cb:wali:technical_cost:sanitation:unimp_rural,0.0
PFLO:NDC,0,libya,3,pop_unimproved_rural,911778.0365681354,911778.0365681354,0.0,cb:wali:technical_cost:sanitation:unimp_rural,0.0
PFLO:NDC,0,libya,4,pop_unimproved_rural,911746.712707567,911746.712707567,0.0,cb:wali:technical_cost:sanitation:unimp_rural,0.0
PFLO:NDC,0,libya,5,pop_unimproved_rural,910320.6905347408,910320.6905347408,0.0,cb:wali:technical_cost:sanitation:unimp_rural,0.0
PFLO:NDC,0,libya,6,pop_unimproved_rural,985555.7016089632,985555.7016089632,0.0,cb:wali:technical_cost:sanitation:unimp_rural,0.0
PFLO:NDC,0,libya,7,pop_unimproved_rural,982602.5240822276,982602.5240822276,0.0,cb:wali:technical_cost:sanitation:unimp_rural,0.0
PFLO:NDC,0,libya,8,pop_unimproved_rural,979649.3465554919,979649.3465554919,0.0,cb:wali:technical_cost:sanitation:unimp_rural,0.0
PFLO:NDC,0,libya,9,pop_unimproved_rural,976696.1690287562,976696.1690287562,0.0,cb:wali:technical_cost:sanitation:unimp_rural,0.0
PFLO:NDC,0,libya,10,pop_unimproved_rural,973742.9915020205,973742.9915020205,0.0,cb:wali:technical_cost:sanitation:unimp_rural,-0.0
PFLO:NDC,0,libya,11,pop_unimproved_rural,968072.540538757,968072.540538757,0.0,cb:wali:technical_cost:sanitation:unimp_rural,-0.0
PFLO:NDC,0,libya,12,pop_unimproved_rural,962402.0895754868,962402.0895754868,0.0,cb:wali:technical_cost:sanitation:unimp_rural,-0.0
PFLO:NDC,0,libya,13,pop_unimproved_rural,956731.6386122233,915134.6108464745,-41597.02776574879,cb:wali:technical_cost:sanitation:unimp_rural,270380.68047736713
PFLO:NDC,0,libya,14,pop_unimproved_rural,951061.1876489529,868360.2148099137,-82700.97283903928,cb:wali:technical_cost:sanitation:unimp_rural,537556.3234537554
PFLO:NDC,0,libya,15,pop_unimproved_rural,945390.7366856897,822078.9014658171,-123311.83521987253,cb:wali:technical_cost:sanitation:unimp_rural,801526.9289291715
PFLO:NDC,0,libya,16,pop_unimproved_rural,937883.8782429524,774773.6385485259,-163110.23969442653,cb:wali:technical_cost:sanitation:unimp_rural,1060216.5580137726
PFLO:NDC,0,libya,17,pop_unimproved_rural,930377.0198002153,728121.1459306033,-202255.873869612,cb:wali:technical_cost:sanitation:unimp_rural,1314663.180152478
PFLO:NDC,0,libya,18,pop_unimproved_rural,922870.1613574713,682121.4236120438,-240748.7377454274,cb:wali:technical_cost:sanitation:unimp_rural,1564866.7953452782
PFLO:NDC,0,libya,19,pop_unimproved_rural,915363.302914734,636774.4715928584,-278588.83132187556,cb:wali:technical_cost:sanitation:unimp_rural,1810827.4035921912
PFLO:NDC,0,libya,20,pop_unimproved_rural,907856.4444719969,592080.2898730413,-315776.15459895553,cb:wali:technical_cost:sanitation:unimp_rural,2052545.004893211
PFLO:NDC,0,libya,21,pop_unimproved_rural,898795.0991900029,547092.6690721759,-351702.430117827,cb:wali:technical_cost:sanitation:unimp_rural,2286065.795765876
PFLO:NDC,0,libya,22,pop_unimproved_rural,889733.7539080022,502892.99133930565,-386840.7625686965,cb:wali:technical_cost:sanitation:unimp_rural,2514464.9566965275
PFLO:NDC,0,libya,23,pop_unimproved_rural,880672.4086260083,459481.2566744392,-421191.15195156913,cb:wali:technical_cost:sanitation:unimp_rural,2737742.4876851994
PFLO:NDC,0,libya,24,pop_unimproved_rural,871611.0633440075,416857.46507756884,-454753.59826643864,cb:wali:technical_cost:sanitation:unimp_rural,2955898.3887318512
PFLO:NDC,0,libya,25,pop_unimproved_rural,862549.7180620136,375021.6165487016,-487528.101513312,cb:wali:technical_cost:sanitation:unimp_rural,3168932.6598365284
PFLO:NDC,0,libya,26,pop_unimproved_rural,851675.3243949617,333264.2573719416,-518411.0670230201,cb:wali:technical_cost:sanitation:unimp_rural,3369671.9356496306
PFLO:NDC,0,libya,27,pop_unimproved_rural,840800.9307279097,292452.49764449033,-548348.4330834193,cb:wali:technical_cost:sanitation:unimp_rural,3564264.8150422256
PFLO:NDC,0,libya,28,pop_unimproved_rural,829926.5370608509,252586.33736634592,-577340.199694505,cb:wali:technical_cost:sanitation:unimp_rural,3752711.2980142822
PFLO:NDC,0,libya,29,pop_unimproved_rural,819052.143393799,213665.77653751275,-605386.3668562862,cb:wali:technical_cost:sanitation:unimp_rural,3935011.38456586
PFLO:NDC,0,libya,30,pop_unimproved_rural,808177.749726747,175690.81515798843,-632486.9345687586,cb:wali:technical_cost:sanitation:unimp_rural,4111165.074696931
PFLO:NDC,0,libya,31,pop_unimproved_rural,795102.7353580014,138278.7365840003,-656823.9987740011,cb:wali:technical_cost:sanitation:unimp_rural,4269355.992031007
PFLO:NDC,0,libya,32,pop_unimproved_rural,782027.7209892558,102003.6157812072,-680024.1052080486,cb:wali:technical_cost:sanitation:unimp_rural,4420156.683852316
PFLO:NDC,0,libya,33,pop_unimproved_rural,768952.7066205172,66865.4527496101,-702087.2538709071,cb:wali:technical_cost:sanitation:unimp_rural,4563567.150160897
PFLO:NDC,0,libya,34,pop_unimproved_rural,755877.6922517717,32864.247489207366,-723013.4447625643,cb:wali:technical_cost:sanitation:unimp_rural,4699587.390956668
PFLO:NDC,0,libya,35,pop_unimproved_rural,742802.677883026,0.0,-742802.677883026,cb:wali:technical_cost:sanitation:unimp_rural,4828217.406239669
PFLO:NDC,0,libya,0,pop_improved_rural,317598.8734543339,317598.8734543339,0.0,cb:wali:technical_cost:sanitation:imp_rural,0.0
PFLO:NDC,0,libya,1,pop_improved_rural,317068.76963371027,317068.76963371027,0.0,cb:wali:technical_cost:sanitation:imp_rural,0.0
PFLO:NDC,0,libya,2,pop_improved_rural,317042.84336170513,317042.84336170513,0.0,cb:wali:technical_cost:sanitation:imp_rural,0.0
PFLO:NDC,0,libya,3,pop_improved_rural,317213.16793860454,317213.16793860454,0.0,cb:wali:technical_cost:sanitation:imp_rural,0.0
PFLO:NDC,0,libya,4,pop_improved_rural,317202.2701755038,317202.2701755038,0.0,cb:wali:technical_cost:sanitation:imp_rural,0.0
PFLO:NDC,0,libya,5,pop_improved_rural,316706.1483203476,316706.1483203476,0.0,cb:wali:technical_cost:sanitation:imp_rural,0.0
PFLO:NDC,0,libya,6,pop_improved_rural,342880.86984860257,342880.86984860257,0.0,cb:wali:technical_cost:sanitation:imp_rural,0.0
PFLO:NDC,0,libya,7,pop_improved_rural,341853.4412846652,341853.4412846652,0.0,cb:wali:technical_cost:sanitation:imp_rural,0.0
PFLO:NDC,0,libya,8,pop_improved_rural,340826.0127207277,340826.0127207277,0.0,cb:wali:technical_cost:sanitation:imp_rural,0.0
PFLO:NDC,0,libya,9,pop_improved_rural,339798.5841567902,339798.5841567902,0.0,cb:wali:technical_cost:sanitation:imp_rural,0.0
PFLO:NDC,0,libya,10,pop_improved_rural,338771.15559285274,338771.15559285274,0.0,cb:wali:technical_cost:sanitation:imp_rural,-0.0
PFLO:NDC,0,libya,11,pop_improved_rural,336798.37094400596,336798.37094400596,0.0,cb:wali:technical_cost:sanitation:imp_rural,-0.0
PFLO:NDC,0,libya,12,pop_improved_rural,334825.58629515674,334825.58629515674,0.0,cb:wali:technical_cost:sanitation:imp_rural,-0.0
PFLO:NDC,0,libya,13,pop_improved_rural,332852.80164630996,318380.940705166,-14471.86094114394,cb:wali:technical_cost:sanitation:imp_rural,985533.7300919022
PFLO:NDC,0,libya,14,pop_improved_rural,330880.01699746074,302107.84160637716,-28772.175391083583,cb:wali:technical_cost:sanitation:imp_rural,1959385.1441327918
PFLO:NDC,0,libya,15,pop_improved_rural,328907.23234861396,286006.28899879474,-42900.94334981922,cb:wali:technical_cost:sanitation:imp_rural,2921554.242122689
PFLO:NDC,0,libya,16,pop_improved_rural,326295.5502808485,269548.49805809226,-56747.05222275626,cb:wali:technical_cost:sanitation:imp_rural,3864474.256369701
PFLO:NDC,0,libya,17,pop_improved_rural,323683.8682130832,253317.80990589116,-70366.05830719203,cb:wali:technical_cost:sanitation:imp_rural,4791928.570719777
PFLO:NDC,0,libya,18,pop_improved_rural,321072.1861453154,237314.22454218962,-83757.96160312579,cb:wali:technical_cost:sanitation:imp_rural,5703917.185172866
PFLO:NDC,0,libya,19,pop_improved_rural,318460.50407755,221537.74196699125,-96922.76211055878,cb:wali:technical_cost:sanitation:imp_rural,6600440.099729052
PFLO:NDC,0,libya,20,pop_improved_rural,315848.82200978464,205988.36218029432,-109860.45982949031,cb:wali:technical_cost:sanitation:imp_rural,7481497.31438829
PFLO:NDC,0,libya,21,pop_improved_rural,312696.32444194925,190336.89313857775,-122359.4313033715,cb:wali:technical_cost:sanitation:imp_rural,8332677.2717595985
PFLO:NDC,0,libya,22,pop_improved_rural,309543.82687411143,174959.55432015003,-134584.2725539614,cb:wali:technical_cost:sanitation:imp_rural,9165188.96092477
PFLO:NDC,0,libya,23,pop_improved_rural,306391.329306276,159856.3457250135,-146534.9835812625,cb:wali:technical_cost:sanitation:imp_rural,9979032.381883975
PFLO:NDC,0,libya,24,pop_improved_rural,303238.83173843817,145027.26735316616,-158211.564385272,cb:wali:technical_cost:sanitation:imp_rural,10774207.534637023
PFLO:NDC,0,libya,25,pop_improved_rural,300086.3341706027,130472.31920460994,-169614.01496599277,cb:wali:technical_cost:sanitation:imp_rural,11550714.419184107
PFLO:NDC,0,libya,26,pop_improved_rural,296303.06595598254,115944.6779827757,-180358.38797320685,cb:wali:technical_cost:sanitation:imp_rural,12282406.220975386
PFLO:NDC,0,libya,27,pop_improved_rural,292519.7977413623,101746.01660569115,-190773.78113567113,cb:wali:technical_cost:sanitation:imp_rural,12991694.495339204
PFLO:NDC,0,libya,28,pop_improved_rural,288736.52952673973,87876.33507335548,-200860.19445338426,cb:wali:technical_cost:sanitation:imp_rural,13678579.242275467
PFLO:NDC,0,libya,29,pop_improved_rural,284953.26131211955,74335.63338577023,-210617.62792634932,cb:wali:technical_cost:sanitation:imp_rural,14343060.461784387
PFLO:NDC,0,libya,30,pop_improved_rural,281169.99309749936,61123.91154293455,-220046.08155456482,cb:wali:technical_cost:sanitation:imp_rural,14985138.153865863
PFLO:NDC,0,libya,31,pop_improved_rural,276621.1154513962,48108.0200785036,-228513.09537289263,cb:wali:technical_cost:sanitation:imp_rural,15561741.794893986
PFLO:NDC,0,libya,32,pop_improved_rural,272072.2378052931,35487.683191994656,-236584.55461329845,cb:wali:technical_cost:sanitation:imp_rural,16111408.169165622
PFLO:NDC,0,libya,33,pop_improved_rural,267523.36015919247,23262.90088340805,-244260.4592757844,cb:wali:technical_cost:sanitation:imp_rural,16634137.276680917
PFLO:NDC,0,libya,34,pop_improved_rural,262974.4825130894,11433.673152742911,-251540.80936034647,cb:wali:technical_cost:sanitation:imp_rural,17129929.117439594
PFLO:NDC,0,libya,35,pop_improved_rural,258425.60486698625,0.0,-258425.60486698625,cb:wali:technical_cost:sanitation:imp_rural,17598783.691441763
PFLO:NDC,0,libya,0,pop_safelymanaged_rural,100031.14124545932,100031.14124545932,0.0,cb:wali:technical_cost:sanitation:safeman_rural,0.0
PFLO:NDC,0,libya,1,pop_safelymanaged_rural,99864.17941219202,99864.17941219202,0.0,cb:wali:technical_cost:sanitation:safeman_rural,0.0
PFLO:NDC,0,libya,2,pop_safelymanaged_rural,99856.01365722979,99856.01365722979,0.0,cb:wali:technical_cost:sanitation:safeman_rural,0.0
PFLO:NDC,0,libya,3,pop_safelymanaged_rural,99909.65919326109,99909.65919326109,0.0,cb:wali:technical_cost:sanitation:safeman_rural,0.0
PFLO:NDC,0,libya,4,pop_safelymanaged_rural,99906.22682693016,99906.22682693016,0.0,cb:wali:technical_cost:sanitation:safeman_rural,0.0
PFLO:NDC,0,libya,5,pop_safelymanaged_rural,99749.96797491245,99749.96797491245,0.0,cb:wali:technical_cost:sanitation:safeman_rural,0.0
PFLO:NDC,0,libya,6,pop_safelymanaged_rural,107993.97475546518,107993.97475546518,0.0,cb:wali:technical_cost:sanitation:safeman_rural,0.0
PFLO:NDC,0,libya,7,pop_safelymanaged_rural,107670.37520776836,107670.37520776836,0.0,cb:wali:technical_cost:sanitation:safeman_rural,0.0
PFLO:NDC,0,libya,8,pop_safelymanaged_rural,107346.77566007152,107346.77566007152,0.0,cb:wali:technical_cost:sanitation:safeman_rural,0.0
PFLO:NDC,0,libya,9,pop_safelymanaged_rural,107023.17611237468,107023.17611237468,0.0,cb:wali:technical_cost:sanitation:safeman_rural,0.0
PFLO:NDC,0,libya,10,pop_safelymanaged_rural,106699.57656467785,106699.57656467785,0.0,cb:wali:technical_cost:sanitation:safeman_rural,-0.0
PFLO:NDC,0,libya,11,pop_safelymanaged_rural,106078.22706897806,106078.22706897806,0.0,cb:wali:technical_cost:sanitation:safeman_rural,-0.0
PFLO:NDC,0,libya,12,pop_safelymanaged_rural,105456.87757327752,105456.87757327752,0.0,cb:wali:technical_cost:sanitation:safeman_rural,-0.0
PFLO:NDC,0,libya,13,pop_safelymanaged_rural,104835.52807757775,160904.41678447052,56068.88870689277,cb:wali:technical_cost:sanitation:safeman_rural,-5724633.536973752
PFLO:NDC,0,libya,14,pop_safelymanaged_rural,104214.1785818772,215687.32681200004,111473.14823012284,cb:wali:technical_cost:sanitation:safeman_rural,-11381408.43429554
PFLO:NDC,0,libya,15,pop_safelymanaged_rural,103592.82908617743,269805.60765586904,166212.7785696916,cb:wali:technical_cost:sanitation:safeman_rural,-16970324.691965513
PFLO:NDC,0,libya,16,pop_safelymanaged_rural,102770.25205695999,322627.5439741426,219857.2919171826,cb:wali:technical_cost:sanitation:safeman_rural,-22447429.50474434
PFLO:NDC,0,libya,17,pop_safelymanaged_rural,101947.67502774255,374569.6072045464,272621.9321768038,cb:wali:technical_cost:sanitation:safeman_rural,-27834699.275251668
PFLO:NDC,0,libya,18,pop_safelymanaged_rural,101125.09799852436,425631.79734707717,324506.6993485528,cb:wali:technical_cost:sanitation:safeman_rural,-33132134.003487237
PFLO:NDC,0,libya,19,pop_safelymanaged_rural,100302.5209693069,475814.11440174095,375511.593432434,cb:wali:technical_cost:sanitation:safeman_rural,-38339733.68945151
PFLO:NDC,0,libya,20,pop_safelymanaged_rural,99479.94394008948,525116.5583685349,425636.6144284454,cb:wali:technical_cost:sanitation:safeman_rural,-43457498.33314427
PFLO:NDC,0,libya,21,pop_safelymanaged_rural,98487.03132029879,572548.892741497,474061.86142119823,cb:wali:technical_cost:sanitation:safeman_rural,-48401716.05110434
PFLO:NDC,0,libya,22,pop_safelymanaged_rural,97494.11870050736,618919.1538231649,521425.03512265754,cb:wali:technical_cost:sanitation:safeman_rural,-53237496.08602333
PFLO:NDC,0,libya,23,pop_safelymanaged_rural,96501.20608071667,664227.3416135478,567726.1355328311,cb:wali:technical_cost:sanitation:safeman_rural,-57964838.43790205
PFLO:NDC,0,libya,24,pop_safelymanaged_rural,95508.29346092524,708473.4561126356,612965.1626517103,cb:wali:technical_cost:sanitation:safeman_rural,-62583743.10673962
PFLO:NDC,0,libya,25,pop_safelymanaged_rural,94515.38084113455,751657.4973204389,657142.1164793043,cb:wali:technical_cost:sanitation:safeman_rural,-67094210.09253696
PFLO:NDC,0,libya,26,pop_safelymanaged_rural,93323.8003010967,792093.2552973231,698769.4549962264,cb:wali:technical_cost:sanitation:safeman_rural,-71344361.35511471
PFLO:NDC,0,libya,27,pop_safelymanaged_rural,92132.21976105882,831254.4339801486,739122.2142190898,cb:wali:technical_cost:sanitation:safeman_rural,-75464378.07176907
PFLO:NDC,0,libya,28,pop_safelymanaged_rural,90940.63922102022,869141.0333689088,778200.3941478885,cb:wali:technical_cost:sanitation:safeman_rural,-79454260.24249941
PFLO:NDC,0,libya,29,pop_safelymanaged_rural,89749.05868098237,905753.0534636171,816003.9947826348,cb:wali:technical_cost:sanitation:safeman_rural,-83314007.867307
PFLO:NDC,0,libya,30,pop_safelymanaged_rural,88557.47814094451,941090.4942642672,852533.0161233227,cb:wali:technical_cost:sanitation:safeman_rural,-87043620.94619124
PFLO:NDC,0,libya,31,pop_safelymanaged_rural,87124.76077209314,972461.8549189861,885337.0941468929,cb:wali:technical_cost:sanitation:safeman_rural,-90392917.31239776
PFLO:NDC,0,libya,32,pop_safelymanaged_rural,85692.04340324178,1002300.703224588,916608.6598213462,cb:wali:technical_cost:sanitation:safeman_rural,-93585744.16775943
PFLO:NDC,0,libya,33,pop_safelymanaged_rural,84259.32603439117,1030607.0391810817,946347.7131466905,cb:wali:technical_cost:sanitation:safeman_rural,-96622101.5122771
PFLO:NDC,0,libya,34,pop_safelymanaged_rural,82826.60866553981,1057380.8627884495,974554.2541229097,cb:wali:technical_cost:sanitation:safeman_rural,-99501989.34594908
PFLO:NDC,0,libya,35,pop_safelymanaged_rural,81393.89129668844,1082622.1740467,1001228.2827500114,cb:wali:technical_cost:sanitation:safeman_rural,-102225407.66877615
PFLO:NDC,0,libya,0,pop_unimproved_urban,3401960.371564486,3401960.371564486,0.0,cb:wali:technical_cost:sanitation:unimp_urban,0.0
PFLO:NDC,0,libya,1,pop_unimproved_urban,3452821.804698415,3452821.804698415,0.0,cb:wali:technical_cost:sanitation:unimp_urban,0.0
PFLO:NDC,0,libya,2,pop_unimproved_urban,3512112.149044982,3512112.149044982,0.0,cb:wali:technical_cost:sanitation:unimp_urban,0.0
PFLO:NDC,0,libya,3,pop_unimproved_urban,3577057.170502185,3577057.170502185,0.0,cb:wali:technical_cost:sanitation:unimp_urban,0.0
PFLO:NDC,0,libya,4,pop_unimproved_urban,3643209.236761371,3643209.236761371,0.0,cb:wali:technical_cost:sanitation:unimp_urban,0.0
PFLO:NDC,0,libya,5,pop_unimproved_urban,3707341.141068038,3707341.141068038,0.0,cb:wali:technical_cost:sanitation:unimp_urban,0.0
PFLO:NDC,0,libya,6,pop_unimproved_urban,4088128.2803099407,4088128.2803099407,0.0,cb:wali:technical_cost:sanitation:unimp_urban,0.0
PFLO:NDC,0,libya,7,pop_unimproved_urban,4150488.856957026,4150488.856957026,0.0,cb:wali:technical_cost:sanitation:unimp_urban,0.0
PFLO:NDC,0,libya,8,pop_unimproved_urban,4212849.43360411,4212849.43360411,0.0,cb:wali:technical_cost:sanitation:unimp_urban,0.0
PFLO:NDC,0,libya,9,pop_unimproved_urban,4275210.010251195,4275210.010251195,0.0,cb:wali:technical_cost:sanitation:unimp_urban,0.0
PFLO:NDC,0,libya,10,pop_unimproved_urban,4337570.58689828,4337570.58689828,0.0,cb:wali:technical_cost:sanitation:unimp_urban,-0.0
PFLO:NDC,0,libya,11,pop_unimproved_urban,4396359.592925922,4396359.592925922,0.0,cb:wali:technical_cost:sanitation:unimp_urban,-0.0
PFLO:NDC,0,libya,12,pop_unimproved_urban,4455148.598953572,4455148.598953572,0.0,cb:wali:technical_cost:sanitation:unimp_urban,-0.0
PFLO:NDC,0,libya,13,pop_unimproved_urban,4513937.604981215,4317679.448242902,-196258.15673831291,cb:wali:technical_cost:sanitation:unimp_urban,1275678.018799034
PFLO:NDC,0,libya,14,pop_unimproved_urban,4572726.611008865,4175098.210051572,-397628.4009572929,cb:wali:technical_cost:sanitation:unimp_urban,2584584.6062224037
PFLO:NDC,0,libya,15,pop_unimproved_urban,4631515.617036507,4027404.8843795713,-604110.7326569362,cb:wali:technical_cost:sanitation:unimp_urban,3926719.762270085
PFLO:NDC,0,libya,16,pop_unimproved_urban,4689845.869264852,3874220.5006970516,-815625.3685678006,cb:wali:technical_cost:sanitation:unimp_urban,5301564.895690704
PFLO:NDC,0,libya,17,pop_unimproved_urban,4748176.121493196,3715963.921168588,-1032212.200324608,cb:wali:technical_cost:sanitation:unimp_urban,6709379.302109952
PFLO:NDC,0,libya,18,pop_unimproved_urban,4806506.373721547,3552635.1457941877,-1253871.2279273598,cb:wali:technical_cost:sanitation:unimp_urban,8150162.981527839
PFLO:NDC,0,libya,19,pop_unimproved_urban,4864836.625949892,3384234.174573838,-1480602.4513760544,cb:wali:technical_cost:sanitation:unimp_urban,9623915.933944354
PFLO:NDC,0,libya,20,pop_unimproved_urban,4923166.878178237,3210761.007507546,-1712405.8706706911,cb:wali:technical_cost:sanitation:unimp_urban,11130638.159359492
PFLO:NDC,0,libya,21,pop_unimproved_urban,4982083.347743836,3032572.472539726,-1949510.87520411,cb:wali:technical_cost:sanitation:unimp_urban,12671820.688826716
PFLO:NDC,0,libya,22,pop_unimproved_urban,5040999.817309442,2849260.7663053377,-2191739.0510041043,cb:wali:technical_cost:sanitation:unimp_urban,14246303.831526678
PFLO:NDC,0,libya,23,pop_unimproved_urban,5099916.28687504,2660825.8888043687,-2439090.3980706716,cb:wali:technical_cost:sanitation:unimp_urban,15854087.587459365
PFLO:NDC,0,libya,24,pop_unimproved_urban,5158832.756440647,2467267.840036831,-2691564.916403816,cb:wali:technical_cost:sanitation:unimp_urban,17495171.956624806
PFLO:NDC,0,libya,25,pop_unimproved_urban,5217749.226006246,2268586.620002716,-2949162.6060035303,cb:wali:technical_cost:sanitation:unimp_urban,19169556.939022947
PFLO:NDC,0,libya,26,pop_unimproved_urban,5275188.312279888,2064204.122196478,-3210984.1900834106,cb:wali:technical_cost:sanitation:unimp_urban,20871397.23554217
PFLO:NDC,0,libya,27,pop_unimproved_urban,5332627.398553533,1854826.9212360114,-3477800.4773175213,cb:wali:technical_cost:sanitation:unimp_urban,22605703.102563888
PFLO:NDC,0,libya,28,pop_unimproved_urban,5390066.484827182,1640455.0171213162,-3749611.4677058663,cb:wali:technical_cost:sanitation:unimp_urban,24372474.540088132
PFLO:NDC,0,libya,29,pop_unimproved_urban,5447505.571100825,1421088.4098523895,-4026417.161248436,cb:wali:technical_cost:sanitation:unimp_urban,26171711.548114836
PFLO:NDC,0,libya,30,pop_unimproved_urban,5504944.65737447,1196727.099429232,-4308217.5579452375,cb:wali:technical_cost:sanitation:unimp_urban,28003414.126644045
PFLO:NDC,0,libya,31,pop_unimproved_urban,5556713.999054841,966385.0433138846,-4590328.955740957,cb:wali:technical_cost:sanitation:unimp_urban,29837138.21231622
PFLO:NDC,0,libya,32,pop_unimproved_urban,5608483.340735211,731541.3053132881,-4876942.035421923,cb:wali:technical_cost:sanitation:unimp_urban,31700123.2302425
PFLO:NDC,0,libya,33,pop_unimproved_urban,5660252.682415576,492195.8854274406,-5168056.796988135,cb:wali:technical_cost:sanitation:unimp_urban,33592369.18042288
PFLO:NDC,0,libya,34,pop_unimproved_urban,5712022.024095947,248348.78365634425,-5463673.240439603,cb:wali:technical_cost:sanitation:unimp_urban,35513876.06285742
PFLO:NDC,0,libya,35,pop_unimproved_urban,5763791.365776318,0.0,-5763791.365776318,cb:wali:technical_cost:sanitation:unimp_urban,37464643.877546065
PFLO:NDC,0,libya,0,pop_improved_urban,1282044.4130228173,1282044.4130228173,0.0,cb:wali:technical_cost:sanitation:imp_urban,0.0
PFLO:NDC,0,libya,1,pop_improved_urban,1301211.7780317462,1301211.7780317462,0.0,cb:wali:technical_cost:sanitation:imp_urban,0.0
PFLO:NDC,0,libya,2,pop_improved_urban,1323555.6169991468,1323555.6169991468,0.0,cb:wali:technical_cost:sanitation:imp_urban,0.0
PFLO:NDC,0,libya,3,pop_improved_urban,1348030.4470438492,1348030.4470438492,0.0,cb:wali:technical_cost:sanitation:imp_urban,0.0
PFLO:NDC,0,libya,4,pop_improved_urban,1372960.157473869,1372960.157473869,0.0,cb:wali:technical_cost:sanitation:imp_urban,0.0
PFLO:NDC,0,libya,5,pop_improved_urban,1397128.5605805356,1397128.5605805356,0.0,cb:wali:technical_cost:sanitation:imp_urban,0.0
PFLO:NDC,0,libya,6,pop_improved_urban,1540629.9453987007,1540629.9453987007,0.0,cb:wali:technical_cost:sanitation:imp_urban,0.0
PFLO:NDC,0,libya,7,pop_improved_urban,1564130.815529798,1564130.815529798,0.0,cb:wali:technical_cost:sanitation:imp_urban,0.0
PFLO:NDC,0,libya,8,pop_improved_urban,1587631.685660895,1587631.685660895,0.0,cb:wali:technical_cost:sanitation:imp_urban,0.0
PFLO:NDC,0,libya,9,pop_improved_urban,1611132.5557919922,1611132.5557919922,0.0,cb:wali:technical_cost:sanitation:imp_urban,0.0
PFLO:NDC,0,libya,10,pop_improved_urban,1634633.4259230897,1634633.4259230897,0.0,cb:wali:technical_cost:sanitation:imp_urban,-0.0
PFLO:NDC,0,libya,11,pop_improved_urban,1656788.3332391449,1656788.3332391449,0.0,cb:wali:technical_cost:sanitation:imp_urban,-0.0
PFLO:NDC,0,libya,12,pop_improved_urban,1678943.2405552026,1678943.2405552026,0.0,cb:wali:technical_cost:sanitation:imp_urban,-0.0
PFLO:NDC,0,libya,13,pop_improved_urban,1701098.147871258,1627137.3588333775,-73960.78903788049,cb:wali:technical_cost:sanitation:imp_urban,2522062.906191725
PFLO:NDC,0,libya,14,pop_improved_urban,1723253.055187316,1573404.9634318969,-149848.09175541904,cb:wali:technical_cost:sanitation:imp_urban,5109819.92885979
PFLO:NDC,0,libya,15,pop_improved_urban,1745407.962503371,1517746.0543507573,-227661.9081526138,cb:wali:technical_cost:sanitation:imp_urban,7763271.06800413
PFLO:NDC,0,libya,16,pop_improved_urban,1767389.9863401656,1460017.8148027456,-307372.17153742,cb:wali:technical_cost:sanitation:imp_urban,10481391.049426023
PFLO:NDC,0,libya,17,pop_improved_urban,1789372.01017696,1400378.0949210993,-388993.91525586066,cb:wali:technical_cost:sanitation:imp_urban,13264692.510224849
PFLO:NDC,0,libya,18,pop_improved_urban,1811354.0340137572,1338826.8947058201,-472527.1393079371,cb:wali:technical_cost:sanitation:imp_urban,16113175.450400656
PFLO:NDC,0,libya,19,pop_improved_urban,1833336.0578505516,1275364.2141569052,-557971.8436936464,cb:wali:technical_cost:sanitation:imp_urban,19026839.86995334
PFLO:NDC,0,libya,20,pop_improved_urban,1855318.0816873463,1209990.053274356,-645328.0284129903,cb:wali:technical_cost:sanitation:imp_urban,22005685.768882968
PFLO:NDC,0,libya,21,pop_improved_urban,1877521.024223937,1142838.8843102227,-734682.1399137143,cb:wali:technical_cost:sanitation:imp_urban,25052660.971057657
PFLO:NDC,0,libya,22,pop_improved_urban,1899723.9667605301,1073757.0246907347,-825966.9420697954,cb:wali:technical_cost:sanitation:imp_urban,28165472.724580027
PFLO:NDC,0,libya,23,pop_improved_urban,1921926.9092971208,1002744.4744158887,-919182.4348812321,cb:wali:technical_cost:sanitation:imp_urban,31344121.029450014
PFLO:NDC,0,libya,24,pop_improved_urban,1944129.8518337142,929801.2334856885,-1014328.6183480257,cb:wali:technical_cost:sanitation:imp_urban,34588605.88566768
PFLO:NDC,0,libya,25,pop_improved_urban,1966332.794370305,854927.3019001326,-1111405.4924701725,cb:wali:technical_cost:sanitation:imp_urban,37898927.29323288
PFLO:NDC,0,libya,26,pop_improved_urban,1987978.9782182358,777904.8175636568,-1210074.1606545788,cb:wali:technical_cost:sanitation:imp_urban,41263528.87832114
PFLO:NDC,0,libya,27,pop_improved_urban,2009625.1620661668,699000.0563708402,-1310625.1056953266,cb:wali:technical_cost:sanitation:imp_urban,44692316.10421064
PFLO:NDC,0,libya,28,pop_improved_urban,2031271.3459141,618213.0183216822,-1413058.3275924178,cb:wali:technical_cost:sanitation:imp_urban,48185288.97090145
